Year,State,Exam ,School_ID,Avg_marks,Min_marks,Max_marks,pass_percentage,Exam_comparison,Yearly_Improvement,Average_attendance,school_type
2023,Karnataka,Annual,111,46.07,52,87,69.87,-0.8,4.7,91.3,Government
2023,Karnataka,Annual,111,61.9,33,86,58.29,0.7,3.7,75.4,Private
2023,Karnataka,Annual,111,74.21,53,84,72.97,3.2,3.7,78.7,Aided
2023,Karnataka,Annual,111,76.76,37,91,92.98,2.9,2.1,84.6,Government
2023,Karnataka,Annual,111,72.22,64,91,90.31,1.9,4.9,76.9,Aided
2023,Karnataka,Annual,111,86.69,48,98,50.84,-1.2,4.4,77.8,Government
2023,Karnataka,Annual,111,52.1,36,100,56.72,0.6,2.2,98.2,Government
2023,Karnataka,Annual,111,90.96,68,83,57.17,-1.1,3.2,80,Aided
2023,Karnataka,Annual,111,44.3,39,99,53.51,4.1,2.2,91.1,Private
2023,Karnataka,Annual,111,47.99,65,81,91.54,2.2,3.2,94.6,Government
2023,Karnataka,Annual,111,77.51,31,95,66.51,-2.8,4.7,93,Government
2023,Karnataka,Annual,111,57.34,65,82,62.58,-2.6,2.1,99.4,Private
2023,Karnataka,Annual,111,69.44,65,81,65.98,3.6,3.9,76.9,Aided
2023,Karnataka,Annual,111,50.33,51,97,61.08,-2.7,2.7,95.4,Private
2023,Karnataka,Annual,111,48.97,32,91,87.57,4.3,2.6,90.2,Aided
2023,Karnataka,Annual,111,53.66,45,98,69.69,-4.4,4.2,89.1,Government
2023,Karnataka,Annual,111,94.37,52,98,77.69,-2.8,3.2,83.4,Private
2023,Karnataka,Annual,111,70.25,43,86,66.72,4.6,3.1,90.2,Aided
2023,Karnataka,Annual,111,83.85,37,99,62.99,-4.2,4.7,97.8,Government
2023,Karnataka,Annual,111,74.82,41,83,71.01,2.5,4.4,78.8,Aided
2023,Karnataka,Annual,111,75.38,35,98,74.64,5,2.1,99.5,Aided
2023,Karnataka,Annual,111,43.04,48,80,96.63,4.6,2.8,87.9,Government
2023,Karnataka,Annual,111,44.84,35,94,95.99,4.6,3.6,81,Aided
2023,Karnataka,Annual,111,61.96,44,86,79.33,-0.9,3.2,95.9,Government
2023,Karnataka,Annual,111,88.88,49,94,89.11,3.4,2.7,79.5,Aided
2023,Karnataka,Annual,111,78.14,55,90,81.76,-1.6,3.9,77.9,Aided
2023,Karnataka,Annual,111,86.97,62,98,76.47,3.4,5,75.7,Government
2023,Karnataka,Annual,111,48.01,32,96,65.83,2.2,2.5,81.4,Aided
2023,Karnataka,Annual,111,40.82,31,88,73.14,1.9,4.5,85.2,Aided
2023,Karnataka,Annual,111,67.32,66,93,74.31,0.1,2.6,92.7,Aided
2023,Karnataka,Annual,111,45.79,53,88,52.4,1.6,3.4,80.8,Government
2023,Karnataka,Annual,111,94.35,67,95,50.14,1.6,3.3,87.5,Private
2023,Kerala,Quarterly,112,49.73,46,91,85.35,3.6,4.9,90.4,Private
2023,Kerala,Quarterly,112,91.84,53,81,77.62,-1.5,2.5,99.1,Aided
2023,Kerala,Quarterly,112,73.69,39,84,77.16,3.7,2.3,92.3,Private
2023,Kerala,Quarterly,112,92.83,34,89,62.48,-0.7,3,83.9,Aided
2023,Kerala,Quarterly,112,91.98,45,88,67.22,-0.3,2.7,85,Aided
2023,Kerala,Quarterly,112,67.68,61,85,54.75,-1.5,3.3,98.7,Aided
2023,Kerala,Quarterly,112,81.41,34,85,89.62,4.4,4.8,83.6,Private
2023,Kerala,Quarterly,112,87.22,32,93,69.41,-3.4,4.4,90.1,Aided
2023,Kerala,Quarterly,112,40.49,45,100,66.85,-1.1,3.7,81.4,Government
2023,Kerala,Quarterly,112,40.83,61,96,87.81,-1.9,2.8,96.2,Private
2023,Kerala,Quarterly,112,74.69,69,88,66.5,-3.3,3.8,81.3,Government
2023,Kerala,Quarterly,112,63.56,43,94,63.43,-0.3,4.2,81.2,Government
2023,Kerala,Quarterly,112,42.22,45,90,94.36,-3.7,3.7,92.6,Private
2023,Kerala,Quarterly,112,92.32,30,80,95.62,-4.7,3.3,84.7,Aided
2023,Kerala,Quarterly,112,76.98,55,80,88.43,-4.7,4.3,86.6,Government
2023,Kerala,Quarterly,112,61.59,31,95,87.59,-1.3,4.8,95.9,Aided
2023,Kerala,Quarterly,112,57,32,80,57.66,4,3,78.5,Aided
2023,Kerala,Quarterly,112,76.94,49,90,84.59,3.4,3.7,96.8,Aided
2023,Kerala,Quarterly,112,58.87,38,88,72.66,-3.2,3.6,75.2,Government
2023,Kerala,Quarterly,112,66.17,47,100,84.91,-4.7,3.1,82.5,Government
2023,Kerala,Quarterly,112,43.84,36,95,98.48,-1.8,3.8,94.7,Private
2023,Kerala,Quarterly,112,45.02,47,92,55.86,4,2.3,96,Government
2023,Kerala,Half Yearly,112,47.94,64,93,51.12,0.6,2.4,77.7,Aided
2023,Kerala,Half Yearly,112,75.13,40,98,79.13,4.3,4,82.2,Government
2023,Kerala,Half Yearly,112,62.97,55,94,59.5,-3,4,95.1,Private
2023,Kerala,Half Yearly,112,92.38,46,93,58.55,0.7,4.5,90.8,Government
2023,Kerala,Half Yearly,112,53.5,57,98,63.64,4.8,2,87,Private
2023,Kerala,Half Yearly,112,77.43,42,96,52.81,-3.5,3.6,77,Private
2023,Kerala,Half Yearly,112,91.61,36,91,86.91,-3.6,2.2,92.1,Private
2023,Kerala,Half Yearly,112,80.08,35,99,56.2,-1.6,2.6,95.1,Aided
2023,Kerala,Half Yearly,112,89.92,59,91,51.02,-2.7,2,93,Aided
2023,Kerala,Half Yearly,112,77.68,45,85,93.35,1.7,4.3,78.2,Aided
2023,Kerala,Half Yearly,112,66.73,59,100,52.98,-4.1,4.1,85.6,Government
2023,Kerala,Half Yearly,112,64.99,33,100,70.53,-4.7,2.1,77,Government
2023,Kerala,Half Yearly,112,42.12,45,94,75.69,2,4.9,82.8,Government
2023,Kerala,Half Yearly,112,85.88,60,88,81.72,-4.4,4.1,91.1,Government
2023,Kerala,Half Yearly,112,58.68,44,90,89.07,-0.1,2.8,91,Government
2023,Kerala,Half Yearly,112,93.57,59,96,88.56,3.6,2.2,86,Government
2023,Kerala,Half Yearly,112,65.44,69,96,51.1,-0.4,4.3,86.1,Government
2023,Kerala,Half Yearly,112,60.63,62,89,67.52,-2.9,2.1,99.8,Government
2023,Kerala,Half Yearly,112,66.3,61,92,52.74,1.9,2.2,79.1,Aided
2023,Kerala,Half Yearly,112,68.71,54,96,54.48,-2.4,3.7,81.4,Aided
2023,Kerala,Half Yearly,112,92.97,67,91,67.98,-3.9,3.9,87.2,Government
2023,Kerala,Half Yearly,112,45.09,64,95,73.14,0.1,4.3,86.2,Government
2023,Kerala,Half Yearly,112,88.53,34,83,51.53,3.3,2.9,92.5,Private
2023,Kerala,Half Yearly,112,81.3,63,99,85.32,2,2.7,90.4,Private
2023,Kerala,Half Yearly,112,86.97,49,100,67.8,3.3,3.4,78.8,Government
2023,Kerala,Half Yearly,112,65.95,44,81,65.82,4.1,3.1,75.5,Government
2023,Kerala,Half Yearly,112,86.21,36,100,89.65,3.2,4.9,86.1,Private
2023,Kerala,Half Yearly,112,85.03,65,83,74.46,-0.5,3.4,93.8,Government
2023,Kerala,Half Yearly,112,73.79,61,99,54.53,5,4.9,95.5,Private
2023,Kerala,Half Yearly,112,71.63,57,98,71.49,0.4,3.4,88.1,Government
2023,Kerala,Half Yearly,112,60.66,68,99,92.29,4.3,3.7,78.9,Government
2023,Kerala,Half Yearly,112,63.82,70,87,68.92,0.7,4.6,87.7,Government
2023,Kerala,Annual,112,62.51,57,90,95.82,-3,4.8,92.5,Aided
2023,Kerala,Annual,112,42.69,32,80,87.08,-4.7,4.3,76.3,Private
2023,Kerala,Annual,112,76.33,34,89,88.61,3,4.8,93,Government
2023,Kerala,Annual,112,87.06,40,98,56.45,-2,2.2,97.3,Aided
2023,Kerala,Annual,112,91.37,35,89,67.78,3.2,3.8,94.2,Government
2023,Kerala,Annual,112,94.33,59,95,57.74,3,4,91.5,Private
2023,Kerala,Annual,112,87.23,67,87,96.7,-2.5,4.4,84.5,Private
2023,Kerala,Annual,112,89.02,65,94,90,0,5,94.2,Government
2023,Kerala,Annual,112,51.67,40,87,60,3.1,3.5,76.4,Government
2023,Kerala,Annual,112,71.02,44,81,65.09,1.3,2.2,89.5,Government
2023,Kerala,Annual,112,85.64,33,100,77.96,2,4.4,97.6,Private
2023,Kerala,Annual,112,65.61,64,87,98.63,-2.6,4.2,85.4,Private
2023,Kerala,Annual,112,47.4,30,85,73,-4.2,3.4,93.3,Government
2023,Kerala,Annual,112,81.78,65,100,75.58,2,2.9,90.9,Private
2023,Kerala,Annual,112,82.66,54,92,66.74,0.3,3.9,91.1,Private
2023,Kerala,Annual,112,70.83,34,87,96.4,-2.9,2.2,94.2,Government
2023,Kerala,Annual,112,45.09,40,92,80.2,-3.9,4.8,90.2,Government
2023,Kerala,Annual,112,48.1,65,81,51.31,3.4,3.4,79.9,Private
2023,Kerala,Annual,112,76.31,65,84,97.82,1.1,3.9,94,Aided
2023,Kerala,Annual,112,85.43,47,83,54.79,-4.6,4.6,85.2,Aided
2023,Kerala,Annual,112,63.84,59,92,62.31,0.4,2.7,97.9,Government
2023,Kerala,Annual,112,88.2,42,93,64.32,2.6,2.5,78,Government
2023,Kerala,Annual,112,73.39,59,81,58.62,4.7,4.9,95.5,Aided
2023,Kerala,Annual,112,68.67,41,89,88.31,-1.4,3.6,89.8,Government
2023,Kerala,Annual,112,51.36,47,90,69.69,1.4,3.2,87.7,Government
2023,Kerala,Annual,112,43.39,62,96,81.99,-1.7,3.8,91,Aided
2023,Kerala,Annual,112,86.47,41,96,72.78,-4.9,4.3,91.8,Government
2023,Kerala,Annual,112,55.05,46,96,56.31,0.7,4.8,80.6,Aided
2023,Kerala,Annual,112,92.88,38,92,96.37,2.5,3.1,86.4,Government
2023,Kerala,Annual,112,71.72,65,82,53.72,4.4,2,94,Government
2023,Kerala,Annual,112,62.62,48,85,61.75,-2.9,3.6,96.1,Private
2023,Kerala,Annual,112,93.44,54,80,54.22,2.1,3.3,95.2,Government
2023,Madhya Pradesh,Quarterly,113,92.19,48,86,62.1,-3.9,2,86.3,Aided
2023,Madhya Pradesh,Quarterly,113,64.24,56,80,50.45,-3.2,3,90.2,Government
2023,Madhya Pradesh,Quarterly,113,49.68,43,87,64.99,-3.8,4.6,83.2,Aided
2023,Madhya Pradesh,Quarterly,113,56.64,64,87,72.63,-0.5,3,85.2,Private
2023,Madhya Pradesh,Quarterly,113,71.72,34,89,52.34,-1.6,4.3,85.7,Government
2023,Madhya Pradesh,Quarterly,113,72.52,66,90,53.77,-0.2,2.4,80.7,Aided
2023,Madhya Pradesh,Quarterly,113,40.42,70,92,87.52,5,4.5,83,Aided
2023,Madhya Pradesh,Quarterly,113,91.84,44,98,63.02,3.3,2.4,94.9,Private
2023,Madhya Pradesh,Quarterly,113,57.46,64,85,91.88,-4.3,4.9,97.1,Private
2023,Madhya Pradesh,Quarterly,113,70.66,32,83,91.13,0.2,4.5,99.7,Private
2023,Madhya Pradesh,Quarterly,113,43.52,38,82,68.23,-1.5,2.9,77.8,Aided
2023,Madhya Pradesh,Quarterly,113,42.38,68,87,78.7,-2.6,2.9,85.4,Government
2023,Madhya Pradesh,Quarterly,113,44.01,61,93,51.72,-4.3,2.7,75.3,Aided
2023,Madhya Pradesh,Quarterly,113,46.6,57,93,68.78,2.2,2.6,81.3,Aided
2023,Madhya Pradesh,Quarterly,113,69.15,42,91,81.35,1.6,3.7,83.7,Government
2023,Madhya Pradesh,Quarterly,113,81.74,30,100,99.02,-4.8,3.6,99.8,Aided
2023,Madhya Pradesh,Quarterly,113,41.94,37,88,89.8,-2.3,2.2,95.5,Private
2023,Madhya Pradesh,Quarterly,113,47.29,38,96,76.33,-0.9,4.4,80.4,Government
2023,Madhya Pradesh,Quarterly,113,74.72,54,82,74.49,-1.9,3.7,97.1,Private
2023,Madhya Pradesh,Quarterly,113,89.67,58,93,88.91,0.4,3.6,79.3,Aided
2023,Madhya Pradesh,Quarterly,113,88.49,64,88,77.48,-2.9,4.1,75.7,Government
2023,Madhya Pradesh,Quarterly,113,87.68,37,82,91.33,4.3,3.5,94.7,Aided
2023,Madhya Pradesh,Quarterly,113,40.66,37,100,83.03,2.2,2.6,96.5,Aided
2023,Madhya Pradesh,Quarterly,113,66.39,43,99,60.72,1.4,4.4,81.2,Government
2023,Madhya Pradesh,Quarterly,113,51.79,41,85,70.35,-0.9,3.8,87.1,Aided
2023,Madhya Pradesh,Quarterly,113,72.31,69,84,62.83,3,4.7,75.4,Government
2023,Madhya Pradesh,Half Yearly,113,41.47,66,90,64.39,3.9,3.7,92.8,Private
2023,Madhya Pradesh,Half Yearly,113,55.95,59,88,84.48,2.8,4.6,99.2,Aided
2023,Madhya Pradesh,Half Yearly,113,41.38,52,83,73.06,-4.8,3.1,82.7,Government
2023,Madhya Pradesh,Half Yearly,113,62.44,47,100,51.79,-4.7,4.1,98.7,Private
2023,Madhya Pradesh,Half Yearly,113,92.07,41,91,76.6,4.5,2.4,93.7,Private
2023,Madhya Pradesh,Half Yearly,113,55.64,59,84,95.56,3.7,2.5,76.6,Aided
2023,Madhya Pradesh,Half Yearly,113,84.38,46,97,82.85,-2.2,4.6,87.3,Aided
2023,Madhya Pradesh,Half Yearly,113,46.95,70,82,92.96,-2.2,2.3,98.7,Aided
2023,Madhya Pradesh,Half Yearly,113,49.53,41,94,76.27,-4.4,4,80,Aided
2023,Madhya Pradesh,Half Yearly,113,51.89,64,100,51.81,1.4,2.1,83.1,Government
2023,Madhya Pradesh,Half Yearly,113,90.71,38,97,61.37,3.5,2.1,78.1,Government
2023,Madhya Pradesh,Half Yearly,113,87.24,42,92,57.09,1.7,3.4,76.2,Private
2023,Madhya Pradesh,Half Yearly,113,80.12,41,82,67.97,-3.5,2.7,91.8,Government
2023,Madhya Pradesh,Half Yearly,113,72.34,52,99,62.96,0.5,2.2,93.9,Aided
2023,Madhya Pradesh,Half Yearly,113,74.94,70,98,98.41,-1.9,3.8,86.8,Government
2023,Madhya Pradesh,Half Yearly,113,68.81,48,96,70.23,3.7,2.7,92.3,Private
2023,Madhya Pradesh,Half Yearly,113,48.03,54,93,73.49,-2.9,4.7,96.4,Government
2023,Madhya Pradesh,Half Yearly,113,61.99,59,84,66.72,-1.6,2.9,85.3,Government
2023,Madhya Pradesh,Half Yearly,113,73.82,65,92,64.91,-2,4.9,95,Aided
2023,Madhya Pradesh,Half Yearly,113,51.37,53,92,67.39,-3.3,2.2,83,Government
2023,Madhya Pradesh,Half Yearly,113,44.74,33,92,83.29,4.7,2.4,85.6,Government
2023,Madhya Pradesh,Half Yearly,113,62.3,67,98,88.1,0.4,2.7,90.1,Aided
2023,Madhya Pradesh,Half Yearly,113,66.17,44,100,64.88,3,3.3,79,Private
2023,Madhya Pradesh,Half Yearly,113,44.31,33,86,60.95,-3.6,2.4,90.2,Aided
2023,Madhya Pradesh,Half Yearly,113,90.31,48,84,98.44,-0.8,3,93.7,Aided
2023,Madhya Pradesh,Half Yearly,113,90.62,46,94,80.06,-1.5,4.9,93.8,Aided
2023,Madhya Pradesh,Half Yearly,113,59.29,38,99,98.04,1.8,2.4,78.9,Private
2023,Madhya Pradesh,Half Yearly,113,50.74,48,90,99.23,2.6,4,99.3,Private
2023,Madhya Pradesh,Half Yearly,113,83.1,46,95,66.14,-2.1,2.5,81.6,Government
2023,Madhya Pradesh,Half Yearly,113,49.38,57,82,88.1,3.8,2.3,89.2,Aided
2023,Madhya Pradesh,Annual,113,59.73,48,93,82.42,4.9,3.6,75.3,Private
2023,Madhya Pradesh,Annual,113,63.25,45,98,54.07,3.7,2.4,91.5,Government
2023,Madhya Pradesh,Annual,113,70.7,60,90,87.93,-3.8,4,85,Aided
2023,Madhya Pradesh,Annual,113,63.06,30,86,55.22,4.1,2.8,83.5,Private
2023,Madhya Pradesh,Annual,113,49.16,64,83,71.07,2.1,3.5,81.9,Aided
2023,Madhya Pradesh,Annual,113,69.53,70,82,73.86,-2.9,4.2,86.1,Private
2023,Madhya Pradesh,Annual,113,54.99,50,89,54.39,2.7,2.5,98.2,Aided
2023,Madhya Pradesh,Annual,113,75.84,43,80,85.14,-3,2.4,97.9,Government
2023,Madhya Pradesh,Annual,113,64.63,65,95,83.45,3.4,2.5,84.9,Government
2023,Madhya Pradesh,Annual,113,42.65,62,81,84.04,-3,2.7,89.6,Private
2023,Madhya Pradesh,Annual,113,72.82,40,90,99.42,-2.3,2.7,88.9,Private
2023,Madhya Pradesh,Annual,113,94.52,60,85,51.3,-3.3,2.6,82.6,Private
2023,Madhya Pradesh,Annual,113,91.96,68,95,98.29,-2,2.7,93,Government
2023,Madhya Pradesh,Annual,113,51.52,46,90,90.01,-1.1,3.5,88.3,Aided
2023,Madhya Pradesh,Annual,113,78.66,49,93,72.48,0.5,4.3,76.1,Government
2023,Madhya Pradesh,Annual,113,81.65,38,81,72.34,1.7,4.4,79.2,Aided
2023,Madhya Pradesh,Annual,113,84.21,41,91,91.75,-1.5,4.6,80.8,Aided
2023,Madhya Pradesh,Annual,113,77.54,42,89,89.14,-4.3,3.8,77.4,Aided
2023,Madhya Pradesh,Annual,113,89.24,66,84,53.88,3.4,3,85.4,Aided
2023,Madhya Pradesh,Annual,113,60.15,60,98,67.41,2.8,4.2,77.4,Aided
2023,Madhya Pradesh,Annual,113,40.97,60,93,81.23,-2,4.4,93.5,Government
2023,Madhya Pradesh,Annual,113,93.5,70,84,51.67,0,2,80.9,Government
2023,Madhya Pradesh,Annual,113,71.14,50,91,64.4,-0.9,3.9,96.9,Government
2023,Madhya Pradesh,Annual,113,65.62,60,97,93.45,-1,4.3,85.5,Government
2023,Madhya Pradesh,Annual,113,62.32,59,82,95.64,4.7,2.3,98.3,Private
2023,Madhya Pradesh,Annual,113,71.33,43,96,89.05,2.4,2.4,80.5,Government
2023,Madhya Pradesh,Annual,113,71.07,57,96,60.5,2.6,3.4,89.9,Aided
2023,Madhya Pradesh,Annual,113,73.96,60,97,97.17,-2,2,95.2,Government
2023,Madhya Pradesh,Annual,113,54.83,59,97,71.36,-2.7,4.7,80.7,Aided
2023,Madhya Pradesh,Annual,113,92.51,31,81,57.02,4.6,3.9,92.4,Government
2023,Madhya Pradesh,Annual,113,93.96,58,86,90.55,3.2,3.4,79.3,Government
2023,Madhya Pradesh,Annual,113,88.89,32,81,59.55,-4.5,2.9,96.6,Aided
2023,Madhya Pradesh,Annual,113,51.14,57,99,99.76,-4.6,3.7,83.5,Private
2023,Madhya Pradesh,Annual,113,76.22,50,97,51.66,-4.8,3,92.6,Aided
2023,Madhya Pradesh,Annual,113,90.32,51,98,92.86,-1.2,3.3,83.2,Aided
2023,Maharastra,Quarterly,114,63.74,66,97,85.01,-4,3.7,81.3,Private
2023,Maharastra,Quarterly,114,69.87,63,92,54.31,-1.5,2.2,76.3,Aided
2023,Maharastra,Quarterly,114,90.24,68,97,78.56,0.7,3.8,86.3,Government
2023,Maharastra,Quarterly,114,68.13,55,100,51.71,3.6,3.7,96.9,Private
2023,Maharastra,Quarterly,114,77.98,67,88,95.62,-3,2.7,84,Private
2023,Maharastra,Quarterly,114,60.78,45,100,87.7,3.3,2.2,92,Private
2023,Maharastra,Quarterly,114,94.52,51,89,55.29,-2.7,2.6,93.7,Private
2023,Maharastra,Quarterly,114,47.73,35,87,50.89,1.3,2.5,88.1,Private
2023,Maharastra,Quarterly,114,66.21,46,98,61.65,3.8,4.7,98.2,Government
2023,Maharastra,Quarterly,114,69.63,48,88,60.79,-3,2,95,Government
2023,Maharastra,Quarterly,114,62.24,60,83,61.97,-3.2,4.6,77.4,Government
2023,Maharastra,Quarterly,114,88.57,35,89,82.36,2.3,2.9,90.7,Private
2023,Maharastra,Quarterly,114,90.62,45,88,95.99,-3.9,2.8,91.2,Private
2023,Maharastra,Quarterly,114,77.85,55,100,68.43,4.3,2.9,87.9,Government
2023,Maharastra,Quarterly,114,43.23,31,93,51.71,-0.3,2.7,85.3,Aided
2023,Maharastra,Quarterly,114,94.66,36,84,64.75,-1.6,4.8,79.5,Aided
2023,Maharastra,Quarterly,114,61.39,55,95,99.61,-4.2,2.7,87,Government
2023,Maharastra,Quarterly,114,56.58,69,97,99.98,-0.9,4.5,81.1,Private
2023,Maharastra,Quarterly,114,70.11,32,87,94.94,-3.7,4.5,76.5,Private
2023,Maharastra,Quarterly,114,51.76,38,99,55.3,2.3,3.2,89.2,Private
2023,Maharastra,Quarterly,114,78.11,57,94,97.49,-3.8,2.4,96.7,Government
2023,Maharastra,Quarterly,114,77.91,68,95,64.99,3.7,2.8,99.8,Aided
2023,Maharastra,Quarterly,114,44.66,46,81,99.24,-2.9,2.2,89.5,Private
2023,Maharastra,Quarterly,114,69.75,35,92,82.15,-2.6,3.7,81,Aided
2023,Maharastra,Quarterly,114,45.03,31,100,51.92,0.2,4.8,98.9,Aided
2023,Maharastra,Quarterly,114,77.72,59,87,93,-2.6,4.2,87.9,Private
2023,Maharastra,Quarterly,114,50.79,49,87,82.52,0.9,4,91.3,Government
2023,Maharastra,Quarterly,114,85.32,66,92,88.32,-1.5,2.5,92.7,Aided
2023,Maharastra,Quarterly,114,62.42,62,84,76.75,-2.5,4.8,86.2,Aided
2023,Maharastra,Quarterly,114,55.35,53,94,82.53,4.2,2.9,84.7,Aided
2023,Maharastra,Quarterly,114,41.25,63,98,75.2,-1.5,2.6,79.3,Aided
2023,Maharastra,Quarterly,114,52.41,32,85,56.92,3.1,2.5,95.3,Aided
2023,Maharastra,Quarterly,114,54.79,69,93,61.53,0.4,3.9,88.1,Private
2023,Maharastra,Quarterly,114,48.07,60,83,91.95,-3.4,2.1,91.6,Private
2023,Maharastra,Quarterly,114,86.57,57,84,97.46,-2.8,4.6,93.4,Aided
2023,Maharastra,Quarterly,114,83,57,99,63.41,2.5,4.5,95.8,Government
2023,Maharastra,Quarterly,114,41.75,47,91,58.68,-1.9,4.4,87.8,Aided
2023,Maharastra,Quarterly,114,72.74,47,83,87.97,2.1,3.2,99,Private
2023,Maharastra,Quarterly,114,86.9,55,97,95.27,3.4,3.3,96.3,Aided
2023,Maharastra,Quarterly,114,94.04,62,83,61.25,-0.7,3.6,97.3,Government
2023,Maharastra,Quarterly,114,76.36,53,80,88.78,0.4,2,81.2,Government
2023,Maharastra,Quarterly,114,71.81,59,86,59.79,3.6,4.8,85.5,Aided
2023,Maharastra,Quarterly,114,56.27,56,87,95.57,-4.7,4.5,94.4,Private
2023,Maharastra,Quarterly,114,43.74,31,85,52.43,2.6,3.3,98.2,Government
2023,Maharastra,Quarterly,114,41.89,40,92,59.84,1.1,4,86.1,Government
2023,Maharastra,Quarterly,114,52.24,60,88,94.78,-4.7,4.9,99.4,Private
2023,Maharastra,Quarterly,114,54.19,47,85,67.93,-4.7,4.9,99.7,Aided
2023,Maharastra,Quarterly,114,78.35,56,83,98.69,-3.8,4.8,79,Government
2023,Maharastra,Quarterly,114,67.57,49,83,73.2,-2.9,2.8,98.8,Government
2023,Maharastra,Quarterly,114,70.53,48,94,81.37,-2.5,4.1,75.2,Government
2023,Maharastra,Quarterly,114,41.29,66,98,87.83,-1.9,4.8,91.1,Private
2023,Maharastra,Quarterly,114,51.07,37,86,56.09,4.6,3.7,77.8,Aided
2023,Maharastra,Quarterly,114,46.34,31,100,80.61,2.6,3.4,75.6,Government
2023,Maharastra,Quarterly,114,64.79,54,83,74.3,-0.7,2.8,79.2,Private
2023,Maharastra,Quarterly,114,68.64,58,99,75.12,1,5,83.5,Aided
2023,Maharastra,Quarterly,114,59.89,45,82,75.26,-4.8,3.2,81.7,Aided
2023,Maharastra,Quarterly,114,85.74,34,99,58.13,2.4,3.5,92.9,Government
2023,Maharastra,Quarterly,114,72.41,32,90,91.39,4.8,4.1,78.2,Aided
2023,Maharastra,Quarterly,114,46.88,41,83,79.79,2.3,4.7,93.7,Aided
2023,Maharastra,Quarterly,114,74.76,53,88,70.83,4.2,2.3,97.7,Aided
2023,Maharastra,Quarterly,114,65.8,31,90,78.96,3.6,4.7,86.9,Aided
2023,Maharastra,Quarterly,114,76.54,34,88,74,-4.7,3.4,98.6,Aided
2023,Maharastra,Quarterly,114,88.98,48,98,79.86,-3.4,3.8,86.3,Private
2023,Maharastra,Quarterly,114,63.78,57,93,80.71,-0.4,4,82.6,Aided
2023,Maharastra,Quarterly,114,86.68,56,97,62.18,2.7,2.2,83,Government
2023,Maharastra,Quarterly,114,93.78,47,81,79.93,4.6,4.5,76.3,Government
2023,Maharastra,Quarterly,114,52.44,33,83,51.69,2.5,5,99.2,Government
2023,Maharastra,Quarterly,114,74.86,66,90,95.27,1.3,4.1,91.2,Private
2023,Maharastra,Quarterly,114,42.13,52,80,68.29,2.7,4.9,89.8,Aided
2023,Maharastra,Quarterly,114,45,41,94,53.41,0,3,90.7,Private
2023,Maharastra,Quarterly,114,75.9,58,92,50.91,-4.3,2,88.8,Government
2023,Maharastra,Quarterly,114,43.85,68,81,62.95,-0.4,3.2,84.2,Aided
2023,Maharastra,Quarterly,114,60.35,53,93,51.36,3,2.3,87.2,Aided
2023,Maharastra,Quarterly,114,75.56,68,81,55.71,-4.5,2.4,95.9,Government
2023,Maharastra,Quarterly,114,54.07,55,94,78.61,2.8,3.2,86.3,Aided
2023,Maharastra,Quarterly,114,71.71,35,88,70.4,2,4,76.3,Aided
2023,Maharastra,Quarterly,114,68.47,67,100,54.57,-1.3,3.6,89,Aided
2023,Maharastra,Quarterly,114,88.26,43,82,98.2,4.7,2.3,86.8,Private
2023,Maharastra,Quarterly,114,40.78,33,100,51.91,0.2,3.7,87.9,Private
2023,Maharastra,Quarterly,114,62.24,39,90,50.74,-1.4,4.3,84.1,Aided
2023,Maharastra,Quarterly,114,48.78,30,85,92.1,4.2,2.9,80.9,Private
2023,Maharastra,Quarterly,114,47.63,63,96,72.64,-4.2,4.3,94.2,Aided
2023,Maharastra,Quarterly,114,51.81,34,99,62.77,1.5,3.5,98.4,Private
2023,Maharastra,Quarterly,114,89.4,30,90,59.61,-0.3,2.4,78.7,Private
2023,Maharastra,Quarterly,114,76.46,65,91,85.33,-2.6,3.6,76.4,Aided
2023,Maharastra,Quarterly,114,78.49,32,93,86.95,-2,4.3,96,Private
2023,Maharastra,Quarterly,114,88.06,35,100,87.57,-4.3,4.8,95.2,Aided
2023,Maharastra,Quarterly,114,54.22,54,84,88.3,-1.9,4.1,82,Aided
2023,Maharastra,Quarterly,114,47.09,54,97,79.23,4.9,3.8,85.1,Private
2023,Maharastra,Quarterly,114,76.28,57,81,57.81,-1.4,3.4,99.8,Government
2023,Maharastra,Quarterly,114,80.68,50,92,60.45,2.3,3.9,76.4,Private
2023,Maharastra,Quarterly,114,59.66,41,93,64.24,1,4.5,79.4,Private
2023,Maharastra,Quarterly,114,50.04,46,92,83.25,-0.7,3.8,75.8,Aided
2023,Maharastra,Quarterly,114,66.4,68,92,63.97,-3.3,2.1,75.4,Private
2023,Maharastra,Quarterly,114,43.38,40,82,62.8,2,2.3,95.3,Aided
2023,Maharastra,Quarterly,114,72.83,65,98,65.76,3.5,2.2,79.9,Private
2023,Maharastra,Quarterly,114,60.11,51,98,93.76,2.7,4,78.4,Aided
2023,Maharastra,Half Yearly,114,72.24,36,86,89.14,1.7,2.3,95.4,Government
2023,Maharastra,Half Yearly,114,58.04,44,82,58.99,-4.7,4.1,98.7,Government
2023,Maharastra,Half Yearly,114,77.9,58,81,59.06,-4.6,2.5,96,Private
2023,Maharastra,Half Yearly,114,80.74,50,86,86.56,-1.6,4.4,97.1,Government
2023,Maharastra,Half Yearly,114,45.34,47,89,72.9,0,4.4,81.7,Aided
2023,Maharastra,Half Yearly,114,50.65,34,95,76.89,-0.2,4,85.4,Government
